QCOM (QUALCOMM, Inc.),88.57,0.38
Feb 11 2020 @ 08:33 ET,Bid,88.8,Ask,89,Size,1x3,Vol,7481257
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
01/15/2021,QCOM210115C00035000,50.6,0,53.15,54.05,0,0.02,1,0.0017,127,35.000,QCOM210115P00035000,0.1,0,0,0.09,0,0.3602,-0.0024,0.0002,618
01/15/2021,QCOM210115C00038000,48.05,0,50.15,51.05,0,0.02,1,0.0019,12,38.000,QCOM210115P00038000,0.1,0,0,0.13,0,0.3554,-0.0044,0.0004,240
01/15/2021,QCOM210115C00040000,50.53,0,48.15,49.05,0,0.02,1,0.0021,1165,40.000,QCOM210115P00040000,0.12,0,0.05,0.15,0,0.3618,-0.0075,0.0007,2777
01/15/2021,QCOM210115C00043000,37.7,0,45.2,46.05,0,0.02,1,0.0024,3,43.000,QCOM210115P00043000,0.29,0,0.13,0.22,0,0.361,-0.0128,0.0011,166
01/15/2021,QCOM210115C00045000,40.5,0,43.25,44.05,0,0.02,1,0.0026,175,45.000,QCOM210115P00045000,0.22,0.07,0.19,0.25,2,0.3569,-0.0169,0.0014,2359
01/15/2021,QCOM210115C00047000,40.35,0,41.2,42.1,0,0.02,1,0.0028,275,47.000,QCOM210115P00047000,0.28,0,0.25,0.31,0,0.3542,-0.0223,0.0017,615
01/15/2021,QCOM210115C00050000,37.9,0,38.3,39.1,0,0.02,1,0.0032,2610,50.000,QCOM210115P00050000,0.37,0,0.37,0.44,0,0.3486,-0.032,0.0024,2550
01/15/2021,QCOM210115C00052500,37.05,0,35.7,36.65,0,0.02,1,0.0036,1282,52.500,QCOM210115P00052500,0.59,-0.02,0.51,0.6,3,0.3399,-0.0407,0.003,768
01/15/2021,QCOM210115C00055000,32.7,-0.375,33.3,34.25,5,0.02,1,0.0041,4845,55.000,QCOM210115P00055000,0.79,0,0.73,0.78,0,0.3358,-0.053,0.0037,1863
01/15/2021,QCOM210115C00057500,30.05,-0.675,30.85,32.3,3,0.3268,0.9121,0.0045,2136,57.500,QCOM210115P00057500,0.98,0,0.93,1.01,0,0.3322,-0.0677,0.0046,5757
01/15/2021,QCOM210115C00060000,28.12,-0.33,28.85,29.5,254,0.3134,0.9,0.0054,1950,60.000,QCOM210115P00060000,1.26,-0.08,1.21,1.28,2,0.3281,-0.0848,0.0055,5737
01/15/2021,QCOM210115C00062500,30.05,0,26.6,27.4,0,0.3035,0.884,0.0064,425,62.500,QCOM210115P00062500,1.76,0.05,1.55,1.64,361,0.325,-0.1049,0.0065,2024
01/15/2021,QCOM210115C00065000,26.04,0,24.5,25.2,0,0.3019,0.8607,0.0075,2721,65.000,QCOM210115P00065000,2.16,0.01,1.97,2.05,12,0.3211,-0.1273,0.0075,5486
01/15/2021,QCOM210115C00067500,22.9,0,22.6,23,0,0.3017,0.8336,0.0087,658,67.500,QCOM210115P00067500,2.68,0.01,2.45,2.54,5,0.3181,-0.1527,0.0086,1588
01/15/2021,QCOM210115C00070000,20.7,0.45,20.55,21.25,42,0.2969,0.8063,0.0099,2441,70.000,QCOM210115P00070000,3.3,0.025,3,3.15,2,0.3156,-0.1809,0.0097,2621
01/15/2021,QCOM210115C00072500,18.05,-0.375,18.8,19.25,5,0.2998,0.7723,0.011,1081,72.500,QCOM210115P00072500,4,0.05,3.65,3.8,16,0.3133,-0.2114,0.0107,2541
01/15/2021,QCOM210115C00075000,16.15,-0.625,17.1,17.5,2,0.2989,0.7381,0.012,1208,75.000,QCOM210115P00075000,4.7,0,4.4,4.6,0,0.3113,-0.2443,0.0117,5706
01/15/2021,QCOM210115C00077500,15.1,-0.025,15.3,15.8,4,0.2978,0.7022,0.013,717,77.500,QCOM210115P00077500,5.1,0,5.3,5.45,0,0.3087,-0.2786,0.0126,5557
01/15/2021,QCOM210115C00080000,13.3,-0.35,13.9,14.4,7,0.2965,0.665,0.0138,3647,80.000,QCOM210115P00080000,6.9,0.225,6.25,6.45,5,0.308,-0.3148,0.0133,3453
01/15/2021,QCOM210115C00082500,11.82,-0.43,12.5,12.85,3,0.2967,0.6265,0.0144,1605,82.500,QCOM210115P00082500,7.81,0.035,7.3,7.75,20,0.3065,-0.3518,0.014,2204
01/15/2021,QCOM210115C00085000,11.26,0.31,11.15,11.45,17,0.295,0.5877,0.015,1324,85.000,QCOM210115P00085000,9.05,0.075,8.5,8.7,3,0.3051,-0.3894,0.0145,3748
01/15/2021,QCOM210115C00087500,9.92,0.12,10,10.35,6,0.2949,0.5488,0.0153,1846,87.500,QCOM210115P00087500,10,-0.275,9.75,10,5,0.3038,-0.4272,0.0148,636
01/15/2021,QCOM210115C00090000,8.66,-0.065,8.85,9.25,64,0.2932,0.5099,0.0155,4110,90.000,QCOM210115P00090000,11.6,0,11.1,11.35,0,0.3034,-0.4645,0.015,2295
01/15/2021,QCOM210115C00092500,7.88,0.18,7.95,8.2,42,0.2924,0.4718,0.0156,2165,92.500,QCOM210115P00092500,13.51,0.36,12.55,12.8,2,0.3026,-0.5013,0.0151,731
01/15/2021,QCOM210115C00095000,7,0.175,7,7.25,49,0.2904,0.434,0.0155,1717,95.000,QCOM210115P00095000,14.7,-0.05,14.1,14.4,21,0.3022,-0.537,0.015,555
01/15/2021,QCOM210115C00097500,5.9,-0.1,6.2,6.4,811,0.2903,0.3985,0.0153,1505,97.500,QCOM210115P00097500,18.22,0,15.75,16.05,0,0.3016,-0.5716,0.0148,611
01/15/2021,QCOM210115C00100000,5.43,0.155,5.45,5.65,550,0.2892,0.3637,0.015,6339,100.000,QCOM210115P00100000,18.35,0.175,17.5,17.75,100,0.3048,-0.6021,0.0143,459
01/15/2021,QCOM210115C00105000,4.24,0.19,4.2,4.35,25,0.2879,0.3001,0.0139,939,105.000,QCOM210115P00105000,21.4,-0.45,21.1,21.55,10,0.3017,-0.665,0.0135,1380
01/15/2021,QCOM210115C00110000,3.3,0.2,3.2,3.35,39,0.2873,0.2445,0.0126,3301,110.000,QCOM210115P00110000,20.2,0,25.05,25.55,0,0.3055,-0.7148,0.0123,166
01/15/2021,QCOM210115C00115000,2.45,0.125,2.35,2.58,90,0.2856,0.1957,0.0112,2444,115.000,QCOM210115P00115000,24.59,0,29.2,29.6,0,0.3033,-0.7634,0.0111,372
01/15/2021,QCOM210115C00120000,1.74,-0.02,1.85,1.95,27,0.2839,0.1544,0.0097,1539,120.000,QCOM210115P00120000,37.8,0,33.4,34,0,0.3063,-0.7998,0.0099,496
01/15/2021,QCOM210115C00125000,1.26,-0.065,1.39,1.53,43,0.2843,0.1223,0.0083,243,125.000,QCOM210115P00125000,41.25,0,37.9,38.45,0,0.3097,-0.8299,0.0086,241
01/15/2021,QCOM210115C00130000,1.08,0.045,1.04,1.14,8,0.2837,0.0953,0.0069,757,130.000,QCOM210115P00130000,43.03,0,42.5,43.3,0,0.319,-0.8492,0.0076,98
01/15/2021,QCOM210115C00135000,0.7,-0.11,0.77,0.91,20,0.2852,0.0753,0.0058,2647,135.000,QCOM210115P00135000,44.6,0,47.2,48,0,0.3204,-0.8718,0.0066,170
01/15/2021,QCOM210115C00140000,0.57,-0.02,0.59,0.72,12,0.2869,0.0596,0.0048,256,140.000,QCOM210115P00140000,0,0,51.95,52.8,0,0.3347,-0.8799,0.006,0
01/21/2022,QCOM220121C00040000,48.55,0,48.55,49.55,0,0.02,1,0.0021,46,40.000,QCOM220121P00040000,0.96,0,0.63,1.41,0,0.3879,-0.0418,0.0018,213
01/21/2022,QCOM220121C00045000,46.9,0,42.75,44.75,0,0.02,1,0.0027,6,45.000,QCOM220121P00045000,1.3,0,0.69,1.98,0,0.3655,-0.0578,0.0025,59
01/21/2022,QCOM220121C00050000,38.8,0.45,37.9,40.1,1,0.02,1,0.0034,193,50.000,QCOM220121P00050000,2.1,-0.025,1.41,2.2,5,0.3534,-0.0811,0.0034,259
01/21/2022,QCOM220121C00055000,36,0,33.35,35.8,0,0.2897,0.8716,0.0043,88,55.000,QCOM220121P00055000,2.8,0,2.46,3.15,0,0.3459,-0.1109,0.0044,253
01/21/2022,QCOM220121C00060000,29.8,-0.1,29.15,31.7,6,0.2956,0.8303,0.0056,87,60.000,QCOM220121P00060000,3.95,-0.075,3.7,4.1,6,0.3378,-0.1454,0.0054,363
01/21/2022,QCOM220121C00065000,29,0,26.2,27.65,0,0.2988,0.7847,0.0068,59,65.000,QCOM220121P00065000,5.61,0.635,4.3,5.5,1,0.327,-0.1835,0.0065,161
01/21/2022,QCOM220121C00067500,24.75,0,24.1,26.3,0,0.2902,0.7642,0.0075,107,67.500,QCOM220121P00067500,5.94,-0.16,5,6.5,3,0.3281,-0.2062,0.0069,224
01/21/2022,QCOM220121C00070000,24,0,22,25.1,0,0.2963,0.7371,0.0079,285,70.000,QCOM220121P00070000,6.9,0,5.8,8,0,0.3291,-0.2293,0.0073,295
01/21/2022,QCOM220121C00072500,22.4,0,20.4,22.7,0,0.294,0.7123,0.0085,167,72.500,QCOM220121P00072500,7.35,0,7.55,8.85,0,0.3274,-0.2524,0.0077,612
01/21/2022,QCOM220121C00075000,20.05,0,19.4,20.95,0,0.2973,0.6855,0.0088,279,75.000,QCOM220121P00075000,8.8,-0.025,8.8,9.3,27,0.3297,-0.2764,0.008,1469
01/21/2022,QCOM220121C00077500,18.27,-0.655,17.45,20.6,7,0.2978,0.6593,0.0092,139,77.500,QCOM220121P00077500,9.36,0,8.65,11.05,0,0.3254,-0.3,0.0084,271
01/21/2022,QCOM220121C00080000,17.3,-0.7,16.9,19.35,38,0.297,0.6329,0.0095,1340,80.000,QCOM220121P00080000,10.77,-0.33,9.75,11.75,1002,0.3174,-0.3244,0.0089,3262
01/21/2022,QCOM220121C00082500,16.3,0,15.55,17.35,0,0.2984,0.6067,0.0098,330,82.500,QCOM220121P00082500,12.51,0.26,12.05,12.85,103,0.3219,-0.3485,0.009,1827
01/21/2022,QCOM220121C00085000,14.9,-0.7,13.85,16.15,5,0.2953,0.58,0.0101,1055,85.000,QCOM220121P00085000,13.25,-0.15,12.45,14.05,2,0.3236,-0.3724,0.0092,2485
01/21/2022,QCOM220121C00087500,13.5,-1.1,13.5,15.85,15,0.2995,0.555,0.0101,143,87.500,QCOM220121P00087500,14.71,0,13.45,16.55,0,0.3211,-0.3968,0.0094,87
01/21/2022,QCOM220121C00090000,12.65,-0.85,12.95,14.2,160,0.3,0.5298,0.0102,725,90.000,QCOM220121P00090000,16.8,0,14.85,17.95,0,0.3212,-0.4204,0.0095,207
01/21/2022,QCOM220121C00092500,12.4,0,12,13.95,0,0.3003,0.5049,0.0103,184,92.500,QCOM220121P00092500,19.5,0,16.4,19.6,0,0.318,-0.4449,0.0097,5
01/21/2022,QCOM220121C00095000,11.05,0,9.8,12.45,0,0.299,0.4801,0.0103,330,95.000,QCOM220121P00095000,21,0,18.4,21.15,0,0.3199,-0.4668,0.0097,160
01/21/2022,QCOM220121C00097500,10.5,0,9.45,11.4,0,0.2992,0.4564,0.0103,60,97.500,QCOM220121P00097500,0,0,19.5,22.85,0,0.3165,-0.491,0.0098,0
01/21/2022,QCOM220121C00100000,9.5,-0.5,9.15,11.5,1062,0.2978,0.4324,0.0103,2004,100.000,QCOM220121P00100000,21.5,0,20.95,24.5,0,0.3216,-0.5097,0.0096,127
01/21/2022,QCOM220121C00105000,8.35,0,8.15,9.95,0,0.2976,0.3881,0.0101,1247,105.000,QCOM220121P00105000,31.89,0,24.25,26.6,0,0.3143,-0.5562,0.0096,7
01/21/2022,QCOM220121C00110000,6.93,0.005,6.05,8.1,20,0.2959,0.3456,0.0098,211,110.000,QCOM220121P00110000,29.83,0.255,27.75,30.2,78,0.3154,-0.5947,0.0093,69
01/21/2022,QCOM220121C00115000,7.58,0,4.5,6.4,0,0.2956,0.3075,0.0094,140,115.000,QCOM220121P00115000,28.4,0,32,34.05,0,0.3123,-0.6337,0.0091,2
01/21/2022,QCOM220121C00120000,4.9,-0.65,4.75,5.55,41,0.2942,0.2715,0.0089,2367,120.000,QCOM220121P00120000,37.59,0.09,35.6,38,20,0.3113,-0.6681,0.0087,51
01/21/2022,QCOM220121C00125000,4.11,-0.265,3.35,4.6,2,0.2927,0.2385,0.0084,424,125.000,QCOM220121P00125000,41.12,-0.255,40.1,42.1,2,0.3111,-0.6989,0.0082,4
01/21/2022,QCOM220121C00130000,3.45,-0.515,2.65,4.5,4,0.2927,0.2104,0.0078,124,130.000,QCOM220121P00130000,46.45,1,44,46.45,166,0.3113,-0.7265,0.0078,114
01/21/2022,QCOM220121C00135000,3.02,-0.52,2.54,4.4,1,0.291,0.1832,0.0073,2045,135.000,QCOM220121P00135000,48.15,0,49.1,51.15,0,0.3165,-0.746,0.0073,2
01/21/2022,QCOM220121C00140000,2.64,0.125,2.14,2.89,6,0.2874,0.1567,0.0067,57,140.000,QCOM220121P00140000,54.01,-0.165,53.35,55.3,2,0.3139,-0.7714,0.0068,23
